0.94746,0.38377,0.14728,1.8962,0.27832,1.0218,0.55603,1.6179,1.044,0.11222,2.5676,0.30809,0.95654,0,1.8558,1.2037,0.64764,0,1.19,4.8342,4.4727,-0.082353,0.21113,0.044576,0.35107,-0.48486,0.22599,0.33173,0.83594,0.05107,-0.25207,2.0769,0.17587,-0.040039,0.22581,2.1455,0.067078,-0.26465,1.2,0.095349,5.4307,4.2122,0.39788,0.12701,0.016132,0.67773,0.17725,0.41754,0.19983,0.50049,0.17434,0.42955,2.0603,0.1094,0.36572,0,1.6232,0.4931,0.29327,0,0.19034,4.6621,3.4179,2.9957,35.917,1290,78.049,-72.683,35.926,51.677,150.73,1290.7,0.23386,2.3732,29.331,-0.70122,0.22581,2.1725,26.776,-24.901,1.2,2571.5,5.4727,4.6217,3.5205,21.307,453.98,52.896,-51.89,21.528,30.938,104.79,463.44,-0.20308,2.4846,17.593,0.7622,0.12258,2.4571,21.959,-8.9787,1.2,914.08,5.2603,4.1323,2.6621,73.282,5370.2,146.83,-104.79,73.093,138.85,251.62,5342.6,0.30183,1.668,65.012,-5.8841,0.077419,2.0088,71.09,-67.759,1.2,10678,4.5513,2.5324,-0.13494,0.24192,-0.45524,1.0599,0.38332,77.808,32.395
0.97056,0.3271,0.10699,2.2073,0.28296,1.0239,0.35339,1.9243,1.0483,0.39821,3.8037,0.24892,0.98926,0,2.1558,1.1533,0.79987,0,1.1544,5.037,4.6482,-0.10844,0.18903,0.035732,0.26367,-0.49854,0.2174,0.28082,0.76221,0.047262,-0.11458,2.1051,0.15563,-0.090332,0.15484,2.2932,0.028259,-0.25256,1.2,0.082728,5.3206,4.2241,0.32948,0.17148,0.029407,0.63599,-0.13818,0.37118,0.20917,0.77417,0.13777,-0.45367,2.798,0.13555,0.33081,0.012903,1.7134,0.44861,0.23944,0,0.16698,4.7471,2.6398,26.676,56.556,3198.6,173.51,-66.402,62.366,74.665,239.91,3889.5,0.81323,2.7889,45.711,9.2073,0.19355,2.7821,60.823,-13.841,0.2,7067.4,5.1759,3.2098,0.89418,22.42,502.66,49.055,-57.5,22.366,26.608,106.55,500.22,-0.26146,2.5433,18.01,1.128,0.11613,2.5709,15.77,-10.838,1.2,999.59,5.1905,4.0711,6.2815,64.042,4101.3,130.76,-103.78,64.143,104.88,234.54,4114.3,0.077845,1.8616,55.544,19.177,0.064516,2.0386,45.701,-59.177,1.2,8189.2,4.533,2.4728,-0.057935,0.0048742,-0.27129,1.0649,0.31607,84.888,36.146
0.95485,0.34293,0.1176,1.7332,0.1377,1.0142,0.49005,1.5955,1.0286,-0.29011,2.4283,0.27838,1.0208,0,1.7089,1.2084,0.71838,0,1.1444,4.8187,3.98,-0.051161,0.19797,0.039193,0.31201,-0.50708,0.20386,0.26648,0.81909,0.041558,-0.41153,2.2761,0.15903,-0.023193,0.17419,2.4874,0.091309,-0.17517,1.2,0.080486,5.3334,4.0456,0.37762,0.12878,0.016585,0.67163,0.15405,0.39884,0.19672,0.51758,0.15907,0.3968,2.2269,0.10853,0.35327,0,1.684,0.47211,0.27539,0,0.17553,4.7971,3.4691,2.9125,34.553,1193.9,87.073,-72.256,34.564,51.791,159.33,1194.7,0.21063,2.4795,28.46,0.97561,0.17419,2.5192,29.009,-22.782,1.2,2380.5,5.5462,4.3964,4.1123,18.391,338.21,36.463,-49.665,18.787,26.806,86.128,352.94,-0.41539,2.5267,15.255,3.7805,0.16129,2.6436,19.52,-7.2866,1.4,688.06,5.4597,4.5296,2.5921,68.863,4742.1,132.87,-102.65,68.689,123.26,235.52,4718.2,0.25091,1.7258,60.195,1.4634,0.083871,1.9343,58.765,-64.497,1.2,9429,4.7767,3.1387,-0.14741,0.086498,-0.36646,1.0553,0.34097,72.908,30.926
0.94431,0.36389,0.13242,1.8081,0.24731,1.0116,0.54517,1.5608,1.0233,-0.059939,2.4132,0.29705,0.98584,0,1.7874,1.1836,0.63843,0,1.1548,4.7412,3.8042,-0.093339,0.20133,0.040535,0.2959,-0.45703,0.22133,0.3363,0.75293,0.048986,-0.09704,1.9058,0.17157,-0.062256,0.2,2.065,0.073914,-0.26239,1.2,0.089247,5.3635,4.2031,0.37932,0.12081,0.014596,0.65698,0.11108,0.39798,0.19092,0.5459,0.15838,0.27513,2.0961,0.10386,0.34766,0,1.6508,0.47437,0.28345,0,0.17289,4.6858,3.2813,-0.40441,34.785,1210,90.427,-72.683,34.675,40.351,163.11,1202.3,0.58601,2.9911,27.114,-5.1829,0.23226,2.6079,17.165,-23.186,1.2,2402.3,5.4297,4.5614,2.4725,20.709,428.86,37.744,-48.384,20.79,29.413,86.128,432.21,-0.35719,2.3106,17.068,1.7073,0.12903,2.3273,20.206,-9.2073,1.2,858.12,5.2456,4.1711,-4.7945,68.9,4747.2,133.81,-90.915,68.845,123.87,224.73,4739.6,0.49026,1.7772,61.25,-27.866,0.077419,1.9437,54.451,-69.421,1.2,9456.1,4.5142,2.5031,-0.093281,0.16119,-0.52105,1.0484,0.36384,73.954,30.181
0.97097,0.35066,0.12296,1.8237,0.33301,1.032,0.54028,1.4907,1.065,0.036147,2.4164,0.28424,0.99072,0,1.7672,1.2307,0.69043,0,1.1869,4.7865,4.0541,-0.12709,0.20161,0.040646,0.28784,-0.55786,0.23777,0.35675,0.8457,0.056536,-0.13797,1.9691,0.17093,-0.11255,0.2,2.3462,0.04071,-0.31604,1.2,0.096879,5.3359,4.2105,0.3884,0.11523,0.013279,0.67212,0.2002,0.40503,0.17938,0.47192,0.16405,0.42938,2.0675,0.098255,0.3606,0,1.6594,0.47388,0.29449,0,0.17724,4.6772,3.2574,3.3995,36.271,1315.6,93.323,-81.037,36.313,43.232,174.36,1318.7,0.44735,2.7151,28.72,-2.378,0.23226,2.5699,21.143,-22.088,1.2,2623.1,5.3174,4.6286,4.64,19.946,397.83,49.787,-39.39,20.416,30.48,89.177,416.8,0.041242,2.3813,16.141,2.8659,0.14839,2.4387,21.441,-9.0396,1.2,811.77,5.2765,3.9578,1.7677,88.216,7782,185.15,-133.51,87.949,164.14,318.66,7734.9,0.29755,1.7143,78.397,-14.024,0.083871,2.1052,88.262,-75.877,1.2,15465,4.8093,3.2456,-0.16518,0.059801,-0.53797,1.0772,0.35494,89.547,38.224
0.95634,0.31985,0.1023,1.8757,0.31226,1.0081,0.40912,1.5635,1.0162,0.18991,2.9421,0.25086,0.96533,0,1.8607,1.1545,0.74542,0,1.1179,4.904,4.5917,-0.1421,0.18523,0.03431,0.28613,-0.50732,0.23299,0.2616,0.79346,0.054282,-0.13882,2.326,0.15066,-0.11401,0.15484,2.1775,-0.027405,-0.289,1.2,0.088362,5.2679,4.2607,0.33725,0.1724,0.029721,0.65283,-0.19775,0.37851,0.20477,0.85059,0.14327,-0.61799,3.2587,0.1325,0.34937,0.051613,1.7248,0.45569,0.25092,0,0.17279,4.919,2.9092,25.41,57.771,3337.5,199.85,-61.433,62.942,77.18,261.28,3961.6,0.92308,2.9923,47.119,5.8841,0.17419,3.1751,58.948,-18.232,0.2,7276.9,5.1705,3.3668,1.8242,20.573,423.24,47.713,-41.128,20.587,31.623,88.841,423.84,-0.069868,2.2318,16.738,1.4024,0.12903,2.3176,18.354,-13.27,1.2,844.32,5.3224,4.2225,7.9868,75.412,5686.9,168.08,-113.14,75.591,125.63,281.22,5714,0.041899,1.8876,65.312,24.421,0.064516,2.2235,57.431,-68.201,1.2,11364,4.5959,2.6372,-0.047917,-0.12165,-0.34021,1.0554,0.31697,93.263,37.557
0.9524,0.34039,0.11586,1.8647,0.32837,1.011,0.47046,1.5364,1.0222,-0.0078558,2.4292,0.27578,0.98877,0,1.8444,1.1738,0.70337,0,1.1372,4.7693,4.1648,-0.069322,0.19157,0.036699,0.32227,-0.47705,0.20315,0.24835,0.79932,0.041268,-0.37619,2.4634,0.153,-0.028809,0.16774,2.3483,0.050232,-0.19812,1.2,0.077713,5.3953,4.4554,0.38606,0.12663,0.016035,0.6582,0.11621,0.40617,0.19537,0.54199,0.16497,0.29556,2.208,0.10513,0.36914,0,1.6205,0.48212,0.28674,0,0.1809,4.6374,3.1058,4.1267,37.078,1374.8,116.31,-74.97,37.188,52.34,191.28,1383,0.30459,2.6986,29.914,2.8049,0.20645,3.1276,26.418,-25.922,1.2,2747.3,5.6217,4.6212,4.3413,21.169,448.12,48.72,-43.476,21.542,29.886,92.195,464.07,-0.068177,2.3954,17.274,1.1585,0.14194,2.2616,22.485,-7.4009,1.2,909.21,5.3197,4.0562,5.9089,71.915,5171.8,177.68,-110.73,71.926,119.29,288.41,5173.4,0.27126,2.0244,60.568,8.1707,0.077419,2.4704,59.276,-60.015,1.2,10312,4.537,2.484,-0.064185,0.13883,-0.39862,1.0536,0.3451,74.983,37.511
0.98009,0.30981,0.095982,1.7163,0.38037,1.0276,0.4317,1.3359,1.0559,-0.1636,2.4289,0.25192,1.0454,0,1.6702,1.1855,0.75385,0,1.1512,4.7553,4.0915,-0.14719,0.22144,0.049036,0.36475,-0.58472,0.2653,0.34814,0.94946,0.070384,-0.050378,2.2552,0.1799,-0.12036,0.22581,2.204,-0.010803,-0.35895,1.2,0.11902,5.2162,4.1726,0.41302,0.12436,0.015466,0.69849,0.20117,0.43122,0.18677,0.49731,0.18595,0.4682,2.1976,0.10329,0.39746,0,1.6198,0.49585,0.30908,0,0.20131,4.4811,3.0679,-0.19119,35.67,1272.3,96.098,-60.945,35.555,46.555,157.04,1264.2,0.7774,2.9475,28.384,-8.811,0.23226,2.7028,19.009,-27.546,1.2,2527.4,5.4128,4.7484,4.2404,24.748,612.47,52.866,-42.866,25.03,37.348,95.732,626.5,0.02596,1.937,21.286,-1.25,0.096774,2.1121,25.137,-12.21,1.2,1234.9,5.2134,3.9863,-5.3238,110.19,12141,190.95,-135.09,109.96,216.17,326.04,12091,0.3896,1.5901,99.135,-32.835,0.083871,1.7365,104.55,-111.62,1.2,24153,4.5516,2.8903,-0.062453,0.20431,-0.64549,1.0998,0.32157,110.09,43.294
0.9789,0.3342,0.11169,1.863,0.29102,1.034,0.4259,1.572,1.0692,0.036748,2.6704,0.26877,1.0425,0,1.8017,1.1738,0.74786,0,1.1791,4.892,4.4449,-0.15559,0.23052,0.053139,0.45508,-0.56885,0.2775,0.37628,1.0239,0.077005,0.082588,2.1947,0.19064,-0.13672,0.18065,2.0499,0.0029907,-0.37329,1.2,0.12977,5.2713,4.0649,0.40667,0.11902,0.014166,0.69165,0.20166,0.42362,0.19476,0.48999,0.17946,0.41662,2.0823,0.10062,0.38965,0,1.6327,0.50128,0.30652,0,0.19352,4.6709,3.2645,1.9197,34.711,1204.9,76.463,-68.293,34.652,46.441,144.76,1200.8,0.36545,2.404,28.079,-1.4329,0.21935,2.2066,22.927,-23.514,1.2,2396.5,5.4827,4.6116,4.1251,22.994,528.73,51.494,-45.732,23.288,35.869,97.226,542.34,0.10631,2.116,19.451,-0.85366,0.11613,2.2112,24.931,-10.938,1.2,1067.6,5.1948,4.0478,-6.0299,107.62,11582,199.3,-138.41,107.44,205.55,337.71,11543,0.41687,1.633,96.817,-35.823,0.077419,1.855,99.695,-105.85,1.2,23049,4.5818,2.8105,-0.070208,0.26927,-0.63117,1.0999,0.34164,107.46,41.827
0.97895,0.30906,0.09552,2.2981,0.34912,1.0263,0.37421,1.949,1.0533,0.72992,4.6364,0.23681,0.98267,0,2.2392,1.1484,0.77417,0,1.148,5.1541,4.7049,-0.12294,0.20105,0.040421,0.30615,-0.47852,0.23511,0.31628,0.78467,0.055275,0.026734,2.164,0.16557,-0.12671,0.13548,2.0353,0.024292,-0.29199,1.2,0.095374,5.5577,4.2146,0.3419,0.16693,0.027867,0.68018,-0.095703,0.38024,0.16901,0.77588,0.14458,-0.49333,3.096,0.12531,0.34937,0.012903,1.7888,0.4353,0.2663,0,0.17226,4.8076,2.7803,25.332,52.666,2773.7,162.47,-66.616,58.288,62.858,229.09,3397.5,0.8372,2.8876,42.354,9.7256,0.20645,2.7873,50.564,-12.294,0.2,6152.6,5.235,3.378,5.4727,22.559,508.92,49.665,-45.61,23.143,31.921,95.274,535.58,-0.057968,2.3295,18.513,2.8659,0.14194,2.146,23.331,-8.5899,1.2,1040.9,5.2376,3.5858,11.505,88.695,7866.8,178.29,-131.31,89.154,154.05,309.6,7948.4,-0.011048,1.9035,74.614,21.921,0.064516,1.9998,77.287,-76.768,1.2,15764,4.5185,2.3072,-0.074953,0.14382,-0.3886,1.0767,0.30718,101.01,41.092
0.95519,0.30957,0.095836,1.7012,0.3125,1.0038,0.45135,1.3887,1.0076,-0.1235,2.2488,0.25567,0.98193,0,1.6947,1.1852,0.73383,0,1.1028,4.7904,3.9618,-0.1024,0.18547,0.0344,0.28467,-0.49951,0.21134,0.24023,0.78418,0.044665,-0.15335,2.3822,0.14766,-0.090088,0.16774,2.3635,0.020935,-0.2193,1.2,0.078835,5.284,4.0331,0.37892,0.10367,0.010747,0.61597,0.19531,0.39275,0.13861,0.42065,0.15426,0.44527,2.4406,0.08382,0.36499,0,1.5683,0.44269,0.30408,0,0.16493,4.4956,3.2329,4.6967,37.04,1371.9,90.152,-63.628,37.217,54.116,153.78,1385.1,0.4352,2.3284,30.782,-3.1402,0.2129,2.4223,29.695,-24.421,1.2,2748.1,5.5416,4.3134,2.9532,18.973,359.96,45.091,-33.811,19.141,30.48,78.902,366.36,0.091949,2.0682,16.123,3.0488,0.096774,2.3558,18.933,-11.547,1.2,723.92,5.2137,4.0755,2.1001,81.333,6615.1,177.9,-127.62,81.098,143.6,305.52,6576.8,0.31009,1.9586,69.505,-1.0671,0.070968,2.1936,70.549,-73.049,1.2,13149,4.5717,2.8088,-0.068899,0.065009,-0.33712,1.0532,0.31287,83.545,36.842
0.96662,0.33389,0.11148,1.7742,0.27979,1.0223,0.48328,1.4944,1.0451,-0.15129,2.3795,0.27549,1.0303,0,1.7355,1.1884,0.70514,0,1.1558,4.7127,4.106,-0.13392,0.19334,0.037379,0.27075,-0.49658,0.23468,0.30499,0.76733,0.055074,-0.035567,2.1068,0.16124,-0.11377,0.20645,2.116,0.0014037,-0.30359,1.2,0.092185,5.3066,4.1703,0.38965,0.11959,0.014301,0.68164,0.18604,0.40747,0.18945,0.49561,0.16603,0.41312,2.0441,0.10225,0.37012,0,1.6729,0.48315,0.2937,0,0.18024,4.6222,3.2776,2.6365,37.067,1373.9,106.31,-65.518,37.041,42.157,171.83,1372,0.73474,3.067,28.788,-0.39634,0.23871,2.8701,19.512,-22.645,1.2,2733.5,5.5343,4.9701,4.0797,23.303,543.02,46.738,-43.079,23.583,36.753,89.817,556.16,0.039736,2.0045,19.914,-1.4329,0.096774,1.9818,25.61,-11.143,1.2,1095.7,4.9612,3.5341,-4.7612,87.937,7732.9,148.9,-110.06,87.782,165.1,258.96,7705.7,0.39953,1.5885,79.356,-22.348,0.083871,1.6963,77.386,-87.713,1.2,15388,4.6939,2.9878,-0.11363,0.097652,-0.50787,1.0738,0.33749,91.397,35.9
